Sample_Name,Date,Wet_Sediment_Mass_g,Wet_Sediment_Mass_Added_Water_g,Dry_Sediment_Mass_g,Added_Water_Mass_g,Total_Water_Mass_g,Moisture
EC_018_INC-W4,6/21/2022,22.57,22.92,13.39,0.35,9.53,71.1725168
EC_018_INC-W4,6/24/2022,22.63,22.92,13.39,0.29,9.53,71.1725168
EC_018_INC-W4,6/28/2022,22.52,22.92,13.39,0.4,9.53,71.1725168
EC_018_INC-W4,7/1/2022,22.61,22.92,13.39,0.31,9.53,71.1725168
EC_021_INC-W4,9/8/2022,20.01,24.95,15.88,4.94,9.07,57.11586902
EC_021_INC-W4,9/9/2022,24.83,24.95,15.88,0.12,9.07,57.11586902
EC_021_INC-W4,9/13/2022,24.41,24.94,15.88,0.53,9.06,57.05289673
EC_021_INC-W4,9/16/2022,24.68,24.95,15.88,0.27,9.07,57.11586902
EC_021_INC-W4,9/20/2022,24.49,24.95,15.88,0.46,9.07,57.11586902
EC_021_INC-W4,9/23/2022,24.14,24.95,15.88,0.81,9.07,57.11586902
EC_022_INC-W4,9/15/2022,20.01,23.89,15.64,3.88,8.25,52.74936061
EC_022_INC-W4,9/16/2022,23.79,23.89,15.64,0.1,8.25,52.74936061
EC_022_INC-W4,9/20/2022,23.52,23.88,15.64,0.36,8.24,52.68542199
EC_022_INC-W4,9/23/2022,23.52,23.89,15.64,0.37,8.25,52.74936061
EC_022_INC-W4,9/30/2022,23.38,23.89,15.64,0.51,8.25,52.74936061
EC_022_INC-W4,10/4/2022,23.52,23.89,15.64,0.37,8.25,52.74936061
EC_024_INC-W4,8/2/2022,20.12,23.1,17.25,2.98,5.85,33.91304348
EC_024_INC-W4,8/5/2022,22.83,23.1,17.25,0.27,5.85,33.91304348
EC_024_INC-W4,8/9/2022,22.67,23.09,17.25,0.42,5.84,33.85507246
EC_024_INC-W4,8/12/2022,22.8,23.09,17.25,0.29,5.84,33.85507246
EC_024_INC-W4,8/16/2022,22.56,23.1,17.25,0.54,5.85,33.91304348
EC_024_INC-W4,8/19/2022,22.82,23.09,17.25,0.27,5.84,33.85507246
EC_027_INC-W4,7/14/2022,20.03,22.98,10.03,2.95,12.95,129.112662
EC_027_INC-W4,7/19/2022,22.17,22.97,10.03,0.8,12.94,129.0129611
EC_027_INC-W4,7/22/2022,22.73,22.98,10.03,0.25,12.95,129.112662
EC_027_INC-W4,7/26/2022,22.68,22.98,10.03,0.3,12.95,129.112662
EC_027_INC-W4,7/29/2022,22.77,22.98,10.03,0.21,12.95,129.112662
EC_027_INC-W4,8/2/2022,22.58,22.98,10.03,0.4,12.95,129.112662
EC_032_INC-W4,10/6/2022,20.48,24.46,10.03,3.98,14.43,143.8683948
EC_032_INC-W4,10/10/2022,23.62,24.46,10.03,0.84,14.43,143.8683948
EC_032_INC-W4,10/14/2022,23.95,24.46,10.03,0.51,14.43,143.8683948
EC_032_INC-W4,10/21/2022,23.7,24.46,10.03,0.76,14.43,143.8683948
EC_032_INC-W4,10/25/2022,23.77,24.46,10.03,0.69,14.43,143.8683948
EC_033_INC-W4,9/8/2022,20.21,25.39,16.11,5.18,9.28,57.60397269
EC_033_INC-W4,9/9/2022,25.24,25.39,16.11,0.15,9.28,57.60397269
EC_033_INC-W4,9/13/2022,24.98,25.39,16.11,0.41,9.28,57.60397269
EC_033_INC-W4,9/16/2022,25.1,25.39,16.11,0.29,9.28,57.60397269
EC_033_INC-W4,9/20/2022,24.82,25.41,16.11,0.59,9.3,57.72811918
EC_033_INC-W4,9/23/2022,25.04,25.39,16.11,0.35,9.28,57.60397269
EC_034_INC-W4,9/1/2022,20.15,23.11,14.88,2.96,8.23,55.30913978
EC_034_INC-W4,9/2/2022,22.95,23.15,14.88,0.2,8.27,55.57795699
EC_034_INC-W4,9/6/2022,22.81,23.11,14.88,0.3,8.23,55.30913978
EC_034_INC-W4,9/9/2022,22.71,23.1,14.88,0.39,8.22,55.24193548
EC_034_INC-W4,9/13/2022,22.52,23.11,14.88,0.59,8.23,55.30913978
EC_034_INC-W4,9/16/2022,22.67,23.11,14.88,0.44,8.23,55.30913978
EC_034_INC-W4,9/20/2022,22.74,23.11,14.88,0.37,8.23,55.30913978
EC_035_INC-W4,10/20/2022,20.1,23.06,7.63,2.96,15.43,202.2280472
EC_035_INC-W4,10/21/2022,22.92,23.06,7.63,0.14,15.43,202.2280472
EC_035_INC-W4,10/25/2022,22.54,23.05,7.63,0.51,15.42,202.0969856
EC_035_INC-W4,10/31/2022,22.08,23.07,7.63,0.99,15.44,202.3591088
EC_035_INC-W4,11/4/2022,22.4,23.05,7.63,0.65,15.42,202.0969856
EC_035_INC-W4,11/8/2022,22.09,23.06,7.63,0.97,15.43,202.2280472
EC_037_INC-W4,11/3/2022,20.28,25.29,17.52,5.01,7.77,44.34931507
EC_037_INC-W4,11/4/2022,25.16,25.29,17.52,0.13,7.77,44.34931507
EC_037_INC-W4,11/8/2022,24.81,25.29,17.52,0.48,7.77,44.34931507
EC_037_INC-W4,11/11/2022,24.94,25.29,17.52,0.35,7.77,44.34931507
EC_037_INC-W4,11/15/2022,24.67,25.29,17.52,0.62,7.77,44.34931507
EC_037_INC-W4,11/18/2022,24.89,25.29,17.52,0.4,7.77,44.34931507
EC_038_INC-W4,11/3/2022,19.83,24.84,16.09,5.01,8.75,54.38160348
EC_038_INC-W4,11/4/2022,24.64,24.84,16.09,0.2,8.75,54.38160348
EC_038_INC-W4,11/8/2022,24.42,24.84,16.09,0.42,8.75,54.38160348
EC_038_INC-W4,11/11/2022,24.51,24.84,16.09,0.33,8.75,54.38160348
EC_038_INC-W4,11/15/2022,24.25,24.84,16.09,0.59,8.75,54.38160348
EC_038_INC-W4,11/18/2022,24.53,24.84,16.09,0.31,8.75,54.38160348
EC_039_INC-W4,10/27/2022,20.13,22.13,15.52,2,6.61,42.59020619
EC_039_INC-W4,10/31/2022,21.69,22.13,15.52,0.44,6.61,42.59020619
EC_039_INC-W4,11/4/2022,21.72,22.13,15.52,0.41,6.61,42.59020619
EC_039_INC-W4,11/8/2022,21.62,22.13,15.52,0.51,6.61,42.59020619
EC_039_INC-W4,11/11/2022,21.72,22.13,15.52,0.41,6.61,42.59020619
EC_039_INC-W4,11/15/2022,21.5,22.13,15.52,0.63,6.61,42.59020619
EC_040_INC-W4,10/20/2022,20.08,22.89,13.74,2.81,9.15,66.59388646
EC_040_INC-W4,10/21/2022,22.6,22.89,13.74,0.29,9.15,66.59388646
EC_040_INC-W4,10/25/2022,21.71,22.88,13.74,1.17,9.14,66.52110626
EC_040_INC-W4,10/31/2022,20.79,22.89,13.74,2.1,9.15,66.59388646
EC_040_INC-W4,11/4/2022,21.77,22.9,13.74,1.13,9.16,66.66666667
EC_040_INC-W4,11/8/2022,21.55,22.88,13.74,1.33,9.14,66.52110626
EC_041_INC-W4,10/13/2022,20.05,23.8,13.77,3.75,10.03,72.83950617
EC_041_INC-W4,10/14/2022,23.66,23.8,13.77,0.14,10.03,72.83950617
EC_041_INC-W4,10/21/2022,23.28,23.8,13.77,0.52,10.03,72.83950617
EC_041_INC-W4,10/25/2022,23.31,23.79,13.77,0.48,10.02,72.76688453
EC_041_INC-W4,10/31/2022,23.14,23.8,13.77,0.66,10.03,72.83950617
EC_042_INC-W4,10/13/2022,20.07,23.06,14.61,2.99,8.45,57.83709788
EC_042_INC-W4,10/14/2022,22.94,23.06,14.61,0.12,8.45,57.83709788
EC_042_INC-W4,10/21/2022,22.3,23.06,14.61,0.76,8.45,57.83709788
EC_042_INC-W4,10/25/2022,22.5,23.04,14.61,0.54,8.43,57.70020534
EC_042_INC-W4,10/31/2022,22.34,23.06,14.61,0.72,8.45,57.83709788
EC_044_INC-W4,12/8/2022,20.02,23.53,16.48,3.51,7.05,42.77912621
EC_044_INC-W4,12/13/2022,22.96,23.53,16.48,0.57,7.05,42.77912621
EC_044_INC-W4,12/16/2022,23.19,23.53,16.48,0.34,7.05,42.77912621
EC_044_INC-W4,12/20/2022,22.97,23.53,16.48,0.56,7.05,42.77912621
EC_044_INC-W4,12/22/2022,23.27,23.53,16.48,0.26,7.05,42.77912621
EC_044_INC-W4,12/27/2022,22.84,23.53,16.48,0.69,7.05,42.77912621
EC_051_INC-W4,1/26/2023,20.06,24.06,14.75,4,9.31,63.11864407
EC_051_INC-W4,1/27/2023,23.89,24.06,14.75,0.17,9.31,63.11864407
EC_051_INC-W4,1/31/2023,23.62,24.06,14.75,0.44,9.31,63.11864407
EC_051_INC-W4,2/3/2023,23.77,24.06,14.75,0.29,9.31,63.11864407
EC_051_INC-W4,2/7/2023,23.62,24.06,14.75,0.44,9.31,63.11864407
EC_051_INC-W4,2/10/2023,23.69,24.06,14.75,0.37,9.31,63.11864407
EC_052_INC-W4,3/23/2023,19.98,22.97,12.29,2.99,10.68,86.89991863
EC_052_INC-W4,3/24/2023,22.85,22.97,12.29,0.12,10.68,86.89991863
EC_052_INC-W4,3/28/2023,22.46,22.97,12.29,0.51,10.68,86.89991863
EC_052_INC-W4,3/31/2023,22.66,22.97,12.29,0.31,10.68,86.89991863
EC_052_INC-W4,4/4/2023,22.44,22.97,12.29,0.53,10.68,86.89991863
EC_052_INC-W4,4/7/2023,22.08,22.97,12.29,0.89,10.68,86.89991863
EC_052_INC-W4,4/11/2023,22.42,22.97,12.29,0.55,10.68,86.89991863
EC_053_INC-W4,5/18/2023,20.06,23.06,13.86,3,9.2,66.37806638
EC_053_INC-W4,5/19/2023,22.98,23.06,13.86,0.08,9.2,66.37806638
EC_053_INC-W4,5/23/2023,22.6,23.09,13.86,0.49,9.23,66.59451659
EC_053_INC-W4,5/27/2023,22.69,23.09,13.86,0.4,9.23,66.59451659
EC_053_INC-W4,5/30/2023,22.73,23.09,13.86,0.36,9.23,66.59451659
EC_053_INC-W4,6/2/2023,22.68,23.09,13.86,0.41,9.23,66.59451659
EC_053_INC-W4,6/6/2023,22.62,23.08,13.86,0.46,9.22,66.52236652
EC_056_INC-W4,12/8/2022,19.91,24.42,17.03,4.51,7.39,43.39401057
EC_056_INC-W4,12/13/2022,23.86,24.41,17.03,0.55,7.38,43.33529066
EC_056_INC-W4,12/16/2022,24.11,24.42,17.03,0.31,7.39,43.39401057
EC_056_INC-W4,12/20/2022,23.91,24.42,17.03,0.51,7.39,43.39401057
EC_056_INC-W4,12/22/2022,24.19,24.42,17.03,0.23,7.39,43.39401057
EC_056_INC-W4,12/27/2022,23.72,24.42,17.03,0.7,7.39,43.39401057
EC_057_INC-W4,2/9/2023,20.04,25.06,17.1,5.02,7.96,46.5497076
EC_057_INC-W4,2/10/2023,24.93,25.06,17.1,0.13,7.96,46.5497076
EC_057_INC-W4,2/17/2023,24.18,25.06,17.1,0.88,7.96,46.5497076
EC_057_INC-W4,2/21/2023,24.47,25.06,17.1,0.59,7.96,46.5497076
EC_057_INC-W4,2/24/2023,24.61,25.06,17.1,0.45,7.96,46.5497076
EC_057_INC-W4,2/28/2023,24.4,25.06,17.1,0.66,7.96,46.5497076
EC_063_INC-W4,11/17/2022,19.92,24.43,16.56,4.51,7.87,47.52415459
EC_063_INC-W4,11/18/2022,24.31,24.43,16.56,0.12,7.87,47.52415459
EC_063_INC-W4,11/23/2022,23.91,24.43,16.56,0.52,7.87,47.52415459
EC_063_INC-W4,11/29/2022,23.71,24.43,16.56,0.72,7.87,47.52415459
EC_063_INC-W4,12/2/2022,24.03,24.43,16.56,0.4,7.87,47.52415459
EC_063_INC-W4,12/6/2022,23.88,24.43,16.56,0.55,7.87,47.52415459
EC_064_INC-W4,12/15/2022,20,22.98,9,2.98,13.98,155.3333333
EC_064_INC-W4,12/16/2022,22.81,22.98,9,0.17,13.98,155.3333333
EC_064_INC-W4,12/20/2022,22.47,22.98,9,0.51,13.98,155.3333333
EC_064_INC-W4,12/22/2022,22.7,22.97,9,0.27,13.97,155.2222222
EC_064_INC-W4,12/27/2022,22.26,22.98,9,0.72,13.98,155.3333333
EC_064_INC-W4,12/30/2022,22.65,22.98,9,0.33,13.98,155.3333333
EC_064_INC-W4,1/3/2023,22.38,22.98,9,0.6,13.98,155.3333333
EC_065_INC-W4,5/4/2023,19.98,22.02,14.84,2.04,7.18,48.38274933
EC_065_INC-W4,5/5/2023,21.94,22.02,14.84,0.08,7.18,48.38274933
EC_065_INC-W4,5/9/2023,21.71,22.02,14.84,0.31,7.18,48.38274933
EC_065_INC-W4,5/12/2023,21.69,22.02,14.84,0.33,7.18,48.38274933
EC_065_INC-W4,5/16/2023,21.71,22.02,14.84,0.31,7.18,48.38274933
EC_065_INC-W4,5/19/2023,21.83,22.03,14.84,0.2,7.19,48.45013477
EC_065_INC-W4,5/23/2023,21.74,22.02,14.84,0.28,7.18,48.38274933
EC_066_INC-W4,12/1/2022,20.03,25.89,15.82,5.86,10.07,63.65360303
EC_066_INC-W4,12/2/2022,25.79,25.89,15.82,0.1,10.07,63.65360303
EC_066_INC-W4,12/6/2022,25.4,25.89,15.82,0.49,10.07,63.65360303
EC_066_INC-W4,12/13/2022,24.94,25.88,15.82,0.94,10.06,63.59039191
EC_066_INC-W4,12/16/2022,25.55,25.89,15.82,0.34,10.07,63.65360303
EC_066_INC-W4,12/20/2022,25.26,25.89,15.82,0.63,10.07,63.65360303
EC_068_INC-W4,3/9/2023,19.97,22.92,8.29,2.95,14.63,176.477684
EC_068_INC-W4,3/10/2023,22.64,22.92,8.29,0.28,14.63,176.477684
EC_068_INC-W4,3/14/2023,21.64,22.92,8.29,1.28,14.63,176.477684
EC_068_INC-W4,3/17/2023,22.05,22.92,8.29,0.87,14.63,176.477684
EC_068_INC-W4,3/21/2023,21.59,22.92,8.29,1.33,14.63,176.477684
EC_068_INC-W4,3/24/2023,22.16,22.91,8.29,0.75,14.62,176.3570567
EC_068_INC-W4,3/28/2023,21.8,22.92,8.29,1.12,14.63,176.477684
EC_069_INC-W4,1/26/2023,19.92,24.41,15.81,4.49,8.6,54.39595193
EC_069_INC-W4,1/27/2023,24.23,24.41,15.81,0.18,8.6,54.39595193
EC_069_INC-W4,1/31/2023,23.85,24.41,15.81,0.56,8.6,54.39595193
EC_069_INC-W4,2/3/2023,24.07,24.41,15.81,0.34,8.6,54.39595193
EC_069_INC-W4,2/7/2023,23.89,24.41,15.81,0.52,8.6,54.39595193
EC_069_INC-W4,2/10/2023,23.99,24.41,15.81,0.42,8.6,54.39595193
EC_070_INC-W4,1/12/2023,19.97,23.49,14.66,3.52,8.83,60.2319236
EC_070_INC-W4,1/20/2023,22.51,23.49,14.66,0.98,8.83,60.2319236
EC_070_INC-W4,1/27/2023,22.48,23.5,14.66,1.02,8.84,60.30013643
EC_070_INC-W4,1/31/2023,22.83,23.49,14.66,0.66,8.83,60.2319236
EC_071_INC-W4,4/6/2023,20,21.95,10.54,1.95,11.41,108.2542694
EC_071_INC-W4,4/7/2023,21.6,21.95,10.54,0.35,11.41,108.2542694
EC_071_INC-W4,4/11/2023,20.67,21.95,10.54,1.28,11.41,108.2542694
EC_071_INC-W4,4/14/2023,20.79,21.95,10.54,1.16,11.41,108.2542694
EC_071_INC-W4,4/18/2023,20.6,21.95,10.54,1.35,11.41,108.2542694
EC_071_INC-W4,4/21/2023,20.78,21.95,10.54,1.17,11.41,108.2542694
EC_071_INC-W4,4/25/2023,21.36,21.96,10.54,0.6,11.42,108.3491461
EC_072_INC-W4,1/19/2023,19.95,22.9,9.95,2.95,12.95,130.1507538
EC_072_INC-W4,1/20/2023,22.47,22.9,9.95,0.43,12.95,130.1507538
EC_072_INC-W4,1/27/2023,21.12,22.9,9.95,1.78,12.95,130.1507538
EC_072_INC-W4,1/31/2023,22.29,22.9,9.95,0.61,12.95,130.1507538
EC_072_INC-W4,2/3/2023,22.47,22.9,9.95,0.43,12.95,130.1507538
EC_072_INC-W4,2/7/2023,21.87,22.9,9.95,1.03,12.95,130.1507538
EC_073_INC-W4,2/16/2023,19.99,22.96,10.87,2.97,12.09,111.2235511
EC_073_INC-W4,2/17/2023,22.82,22.96,10.87,0.14,12.09,111.2235511
EC_073_INC-W4,2/21/2023,22.44,22.96,10.87,0.52,12.09,111.2235511
EC_073_INC-W4,2/24/2023,22.62,22.96,10.87,0.34,12.09,111.2235511
EC_073_INC-W4,2/28/2023,22.32,22.96,10.87,0.64,12.09,111.2235511
EC_073_INC-W4,3/3/2023,22.6,22.96,10.87,0.36,12.09,111.2235511
EC_073_INC-W4,3/7/2023,22.37,22.96,10.87,0.59,12.09,111.2235511
EC_074_INC-W4,1/12/2023,20.03,23.53,16.75,3.5,6.78,40.47761194
EC_074_INC-W4,1/20/2023,22.87,23.53,16.75,0.66,6.78,40.47761194
EC_074_INC-W4,1/27/2023,22.86,23.53,16.75,0.67,6.78,40.47761194
EC_074_INC-W4,1/31/2023,22.97,23.53,16.75,0.56,6.78,40.47761194
EC_075_INC-W4,3/9/2023,19.94,22.91,14.66,2.97,8.25,56.27557981
EC_075_INC-W4,3/10/2023,22.71,22.91,14.66,0.2,8.25,56.27557981
EC_075_INC-W4,3/14/2023,22.2,22.91,14.66,0.71,8.25,56.27557981
EC_075_INC-W4,3/17/2023,22.57,22.91,14.66,0.34,8.25,56.27557981
EC_075_INC-W4,3/21/2023,22.5,22.91,14.66,0.41,8.25,56.27557981
EC_075_INC-W4,3/24/2023,22.54,22.91,14.66,0.37,8.25,56.27557981
EC_075_INC-W4,3/28/2023,22.07,22.91,14.66,0.84,8.25,56.27557981
EC_076_INC-W4,3/2/2023,19.98,24.75,15.5,4.77,9.25,59.67741935
EC_076_INC-W4,3/3/2023,24.49,24.75,15.5,0.26,9.25,59.67741935
EC_076_INC-W4,3/7/2023,23.85,24.75,15.5,0.9,9.25,59.67741935
EC_076_INC-W4,3/10/2023,24.29,24.75,15.5,0.46,9.25,59.67741935
EC_076_INC-W4,3/14/2023,24.03,24.75,15.5,0.72,9.25,59.67741935
EC_076_INC-W4,3/17/2023,24.38,24.75,15.5,0.37,9.25,59.67741935
EC_076_INC-W4,3/21/2023,24.24,24.75,15.5,0.51,9.25,59.67741935
EC_078_INC-W4,3/2/2023,20.09,24,12.09,3.91,11.91,98.51116625
EC_078_INC-W4,3/3/2023,23.8,24,12.09,0.2,11.91,98.51116625
EC_078_INC-W4,3/7/2023,23.13,24,12.09,0.87,11.91,98.51116625
EC_078_INC-W4,3/10/2023,23.62,24,12.09,0.38,11.91,98.51116625
EC_078_INC-W4,3/14/2023,23.46,24,12.09,0.54,11.91,98.51116625
EC_078_INC-W4,3/17/2023,23.53,24,12.09,0.47,11.91,98.51116625
EC_078_INC-W4,3/21/2023,22.71,24,12.09,1.29,11.91,98.51116625
EC_080_INC-W4,3/23/2023,20.01,21.01,4.29,1,16.72,389.7435897
EC_080_INC-W4,3/24/2023,20.85,21.01,4.29,0.16,16.72,389.7435897
EC_080_INC-W4,3/28/2023,20.54,21.01,4.29,0.47,16.72,389.7435897
EC_080_INC-W4,3/31/2023,20.64,21.01,4.29,0.37,16.72,389.7435897
EC_080_INC-W4,4/4/2023,20.38,21.01,4.29,0.63,16.72,389.7435897
EC_080_INC-W4,4/7/2023,20.6,21.01,4.29,0.41,16.72,389.7435897
EC_080_INC-W4,4/11/2023,20.37,21.01,4.29,0.64,16.72,389.7435897
EC_081_INC-W4,4/27/2023,20.09,23.02,14.95,2.93,8.07,53.97993311
EC_081_INC-W4,4/28/2023,22.79,23.02,14.95,0.23,8.07,53.97993311
EC_081_INC-W4,5/2/2023,22.06,23.02,14.95,0.96,8.07,53.97993311
EC_081_INC-W4,5/5/2023,22.64,23.02,14.95,0.38,8.07,53.97993311
EC_081_INC-W4,5/9/2023,22.45,23.02,14.95,0.57,8.07,53.97993311
EC_081_INC-W4,5/12/2023,22.64,23.02,14.95,0.38,8.07,53.97993311
EC_081_INC-W4,5/16/2023,22.68,23.02,14.95,0.34,8.07,53.97993311
EC_082_INC-W4,4/27/2023,20.06,23.02,15.22,2.96,7.8,51.24835742
EC_082_INC-W4,4/28/2023,22.74,23.02,15.22,0.28,7.8,51.24835742
EC_082_INC-W4,5/2/2023,22.08,23.01,15.22,0.93,7.79,51.1826544
EC_082_INC-W4,5/5/2023,22.56,23.02,15.22,0.46,7.8,51.24835742
EC_082_INC-W4,5/9/2023,22.51,23.02,15.22,0.51,7.8,51.24835742
EC_082_INC-W4,5/12/2023,22.62,23.02,15.22,0.4,7.8,51.24835742
EC_082_INC-W4,5/16/2023,22.45,23.02,15.22,0.57,7.8,51.24835742
EC_084_INC-W4,3/16/2023,19.9,21.89,14.13,1.99,7.76,54.91861288
EC_084_INC-W4,3/17/2023,21.66,22.88,14.13,1.22,8.75,61.92498231
EC_084_INC-W4,3/21/2023,22.47,22.88,14.13,0.41,8.75,61.92498231
EC_084_INC-W4,3/24/2023,22.58,22.88,14.13,0.3,8.75,61.92498231
EC_084_INC-W4,3/28/2023,22.35,22.88,14.13,0.53,8.75,61.92498231
EC_084_INC-W4,3/31/2023,22.59,22.88,14.13,0.29,8.75,61.92498231
EC_084_INC-W4,4/4/2023,22.33,22.88,14.13,0.55,8.75,61.92498231
EC_085_INC-W4,3/16/2023,19.97,22.97,14.91,3,8.06,54.05767941
EC_085_INC-W4,3/17/2023,22.79,22.97,14.91,0.18,8.06,54.05767941
EC_085_INC-W4,3/21/2023,22.43,22.97,14.91,0.54,8.06,54.05767941
EC_085_INC-W4,3/24/2023,22.52,22.96,14.91,0.44,8.05,53.99061033
EC_085_INC-W4,3/28/2023,22.28,22.97,14.91,0.69,8.06,54.05767941
EC_085_INC-W4,3/31/2023,22.58,22.97,14.91,0.39,8.06,54.05767941
EC_085_INC-W4,4/4/2023,22.29,22.97,14.91,0.68,8.06,54.05767941
EC_088_INC-W4,4/13/2023,20.08,23.08,13.79,3,9.29,67.36765772
EC_088_INC-W4,4/14/2023,22.8,23.11,13.79,0.31,9.32,67.58520667
EC_088_INC-W4,4/18/2023,22.47,23.08,13.79,0.61,9.29,67.36765772
EC_088_INC-W4,4/21/2023,22.6,23.08,13.79,0.48,9.29,67.36765772
EC_088_INC-W4,4/25/2023,22.28,23.08,13.79,0.8,9.29,67.36765772
EC_088_INC-W4,4/28/2023,22.56,23.07,13.79,0.51,9.28,67.29514141
EC_088_INC-W4,5/2/2023,22.47,23.09,13.79,0.62,9.3,67.44017404
EC_089_INC-W4,5/4/2023,20.04,23,15.52,2.96,7.48,48.19587629
EC_089_INC-W4,5/5/2023,22.91,23.01,15.52,0.1,7.49,48.26030928
EC_089_INC-W4,5/9/2023,22.66,23.02,15.52,0.36,7.5,48.32474227
EC_089_INC-W4,5/12/2023,22.67,23.01,15.52,0.34,7.49,48.26030928
EC_089_INC-W4,5/16/2023,22.71,23.01,15.52,0.3,7.49,48.26030928
EC_089_INC-W4,5/19/2023,22.84,23.01,15.52,0.17,7.49,48.26030928
EC_089_INC-W4,5/23/2023,22.67,23,15.52,0.33,7.48,48.19587629
EC_090_INC-W4,5/18/2023,20.05,23.05,16.99,3,6.06,35.66804002
EC_090_INC-W4,5/19/2023,22.92,23.05,16.99,0.13,6.06,35.66804002
EC_090_INC-W4,5/23/2023,22.66,23.05,16.99,0.39,6.06,35.66804002
EC_090_INC-W4,5/27/2023,22.62,23.05,16.99,0.43,6.06,35.66804002
EC_090_INC-W4,5/30/2023,22.79,23.05,16.99,0.26,6.06,35.66804002
EC_090_INC-W4,6/2/2023,22.74,23.05,16.99,0.31,6.06,35.66804002
EC_090_INC-W4,6/6/2023,22.61,23.04,16.99,0.43,6.05,35.60918187
EC_091_INC-W4,5/25/2023,20.05,23.06,15.14,3.01,7.92,52.31175694
EC_091_INC-W4,5/27/2023,22.76,23.06,15.14,0.3,7.92,52.31175694
EC_091_INC-W4,5/30/2023,22.38,23.07,15.14,0.69,7.93,52.37780713
EC_091_INC-W4,6/2/2023,22.68,23.05,15.14,0.37,7.91,52.24570674
EC_091_INC-W4,6/6/2023,22.53,23.05,15.14,0.52,7.91,52.24570674
EC_091_INC-W4,6/9/2023,22.65,23.06,15.14,0.41,7.92,52.31175694
EC_091_INC-W4,6/13/2023,22.57,23.06,15.14,0.49,7.92,52.31175694
EC_092_INC-W4,5/25/2023,20.03,23.05,16.72,3.02,6.33,37.85885167
EC_092_INC-W4,5/27/2023,22.88,23.05,16.72,0.17,6.33,37.85885167
EC_092_INC-W4,5/30/2023,22.77,23.06,16.72,0.29,6.34,37.91866029
EC_092_INC-W4,6/2/2023,22.72,23.05,16.72,0.33,6.33,37.85885167
EC_092_INC-W4,6/6/2023,22.59,23.05,16.72,0.46,6.33,37.85885167
EC_092_INC-W4,6/9/2023,22.73,23.04,16.72,0.31,6.32,37.79904306
EC_092_INC-W4,6/13/2023,22.67,23.05,16.72,0.38,6.33,37.85885167
EC_093_INC-W4,5/11/2023,20.02,23.05,16.36,3.03,6.69,40.89242054
EC_093_INC-W4,5/12/2023,22.91,23.05,16.36,0.14,6.69,40.89242054
EC_093_INC-W4,5/16/2023,22.71,23.05,16.36,0.34,6.69,40.89242054
EC_093_INC-W4,5/19/2023,22.89,23.06,16.36,0.17,6.7,40.95354523
EC_093_INC-W4,5/23/2023,22.43,23.35,16.36,0.92,6.99,42.72616137
EC_093_INC-W4,5/27/2023,22.96,23.34,16.36,0.38,6.98,42.66503667
EC_093_INC-W4,5/30/2023,23.04,23.35,16.36,0.31,6.99,42.72616137
EC_094_INC-W4,5/11/2023,20.08,23.1,15.62,3.02,7.48,47.88732394
EC_094_INC-W4,5/12/2023,22.93,23.1,15.62,0.17,7.48,47.88732394
EC_094_INC-W4,5/16/2023,22.77,23.1,15.62,0.33,7.48,47.88732394
EC_094_INC-W4,5/19/2023,22.9,23.1,15.62,0.2,7.48,47.88732394
EC_094_INC-W4,5/23/2023,22.7,23.1,15.62,0.4,7.48,47.88732394
EC_094_INC-W4,5/27/2023,22.59,23.1,15.62,0.51,7.48,47.88732394
EC_094_INC-W4,5/30/2023,22.69,23.1,15.62,0.41,7.48,47.88732394
EC_095_INC-W4,6/15/2023,20.05,22.92,12.46,2.87,10.46,83.94863563
EC_095_INC-W4,6/16/2023,22.54,22.92,12.46,0.38,10.46,83.94863563
EC_095_INC-W4,6/21/2023,21.72,22.93,12.46,1.21,10.47,84.02889246
EC_095_INC-W4,6/23/2023,22.42,22.93,12.46,0.51,10.47,84.02889246
EC_095_INC-W4,6/27/2023,21.58,22.95,12.46,1.37,10.49,84.1894061
EC_095_INC-W4,6/30/2023,22.21,22.92,12.46,0.71,10.46,83.94863563
EC_095_INC-W4,7/3/2023,21.91,22.92,12.46,1.01,10.46,83.94863563
EC_005_INC-W5,11/10/2022,20,24,15.69,4,8.31,52.96367113
EC_005_INC-W5,11/11/2022,23.82,24,15.69,0.18,8.31,52.96367113
EC_005_INC-W5,11/15/2022,23.44,24,15.69,0.56,8.31,52.96367113
EC_005_INC-W5,11/18/2022,23.63,24,15.69,0.37,8.31,52.96367113
EC_005_INC-W5,11/23/2022,23.3,24,15.69,0.7,8.31,52.96367113
EC_005_INC-W5,11/29/2022,23.3,24,15.69,0.7,8.31,52.96367113
EC_009_INC-W5,4/20/2023,20.06,23.05,14.7,2.99,8.35,56.80272109
EC_009_INC-W5,4/21/2023,22.86,23.05,14.7,0.19,8.35,56.80272109
EC_009_INC-W5,4/25/2023,22.55,23.05,14.7,0.5,8.35,56.80272109
EC_009_INC-W5,4/28/2023,22.73,23.05,14.7,0.32,8.35,56.80272109
EC_009_INC-W5,5/2/2023,22.62,23.05,14.7,0.43,8.35,56.80272109
EC_009_INC-W5,5/5/2023,22.77,23.05,14.7,0.28,8.35,56.80272109
EC_009_INC-W5,5/9/2023,22.56,23.05,14.7,0.49,8.35,56.80272109
EC_011_INC-W5,8/25/2022,20.02,40.12,12.97,20.1,27.15,209.3292213
